date,strategy_return,benchmark_return,strategy_growth,benchmark_growth
2021-03-29,-0.008727027834215351,0.03212137068973686,4.748143456722579,2375.092104547646
2021-03-30,-0.0008950430640913166,0.021072363843407826,4.743893663854329,2425.140909536279
2021-03-31,0.0015575786418130845,0.043094231381729985,4.751282651304181,2529.650493025135
2021-04-01,0.0008798118263043554,0.023740474767071307,4.755462885970912,2589.7055967243077
2021-04-02,-0.002070954714251905,0.031422239451734744,4.745614537688761,2671.0799460940766
2021-04-03,-0.009341098286743899,-0.01042713388372043,4.70128528586121,2643.2282378820328
2021-04-04,0.0030052642659408324,0.06993940943181139,4.715413890534802,2828.0940598329894
2021-04-05,-0.0013766643903856846,0.06643958506510342,4.708922348145773,3015.991455693377
2021-04-06,0.002763256834883543,0.04717492561229379,4.721934310009222,3158.270628263025
2021-04-07,-0.010836846494188123,-0.07115070276789383,4.6707634327360115,2933.5574535309133
2021-04-08,0.014955152674637706,0.06732454655615872,4.740615412979693,3131.0578788863218
2021-04-09,0.002062929564479399,-0.00043947075330422745,4.750394968668956,3129.6818705216488
2021-04-10,0.0064987662746201266,0.05641821680432457,4.781266675282467,3306.252940821303
2021-04-11,0.007303903904560838,0.039612239752871994,4.816188587620809,3437.2210249967547
2021-04-12,0.009553294743882158,0.03154141778286158,4.862199056740472,3545.6358493582134
2021-04-13,0.020145702034019098,0.08290757235006266,4.960151470167654,3839.5959100658556
2021-04-14,0.019004303730177176,0.06466661446616151,5.054415695254405,4087.8895784879346
2021-04-15,0.005097202094612963,0.07214925955230617,5.080179073523301,4382.827784707428
2021-04-16,-0.011452851062352599,0.05659224883225117,5.0219965392241575,4630.861865288495
2021-04-17,-0.011307319299973173,-0.03922656326116203,4.965211220831789,4449.209069376053
2021-04-18,-0.006074373139711431,-0.023123378020464526,4.935050675158974,4346.328326172791
2021-04-19,-0.01032577444186047,-0.01359249308610191,4.8840924550281315,4287.250888449359
2021-04-20,0.0035253075950139267,0.029497752633762066,4.901310383254592,4413.715154635715
2021-04-21,0.0016295018567853091,-0.041816599767031934,4.909297077624787,4229.14859452863
2021-04-22,0.019106263619611385,-0.04159421724828569,5.003095401776874,4053.2404691125244
2021-04-23,-0.0002901755408496576,-0.01067086067019497,5.001643625862741,4009.988904803829
2021-04-24,0.021533598875687066,-0.034679624780509344,5.109347013421206,3870.9239942112267
2021-04-25,0.004937329602753726,0.009880074457036125,5.134573543681312,3909.169011491562
2021-04-26,-0.09588292285942192,0.1219248594638179,4.642255624676488,4385.793893837982
2021-04-27,-0.025428109404054777,0.037588123638455685,4.524211840770625,4550.647656972348
2021-04-28,0.003068785342101954,0.02125062912829705,4.538095675752145,4647.351782624221
2021-04-29,0.0010118647861256046,-0.007352474330658887,4.542687614962508,4613.182247936935
2021-04-30,-0.0453644441843437,0.07293275039002964,4.336611116206632,4949.634317329435
2021-05-01,-0.01081708912953564,0.04491737225100868,4.28970160724249,5171.958884467289
2021-05-02,0.007888512889669796,-0.026698459991555668,4.323540973664059,5033.875547112369
2021-05-03,-0.0032029406134114536,0.06784568436493313,4.309692928685762,5375.4022786141095
2021-05-04,0.0027297316891849,-0.039033212426282035,4.321457234043852,5165.583059596244
2021-05-05,-0.03873360888883468,0.12786039113117187,4.154071599710573,5826.056530016776
2021-05-06,0.0007628562112563576,-0.0027426893851120403,4.157240559032416,5810.077466614837
2021-05-07,-0.0001,0.01850345131600384,4.156824834976512,5917.583952160556
2021-05-08,0.0011111263457681652,0.009418139402975156,4.161443592565398,5973.316582750812
2021-05-09,0.009032457459759035,0.0056871198264251575,4.199031654786432,6007.287549918088
2021-05-10,0.009428276754408405,-0.08209842998171336,4.2386212873282805,5514.09867362112
2021-05-11,-0.0063841318618959916,0.06128205564393034,4.211561370117337,5852.013975364092
2021-05-12,0.015552601124825993,-0.13288337016985693,4.277062104219498,5074.378636036609
